pct_valid,avg_cost,t,μ,γ,k,λ
1.0,57.542802700095685,10,0.25,0.5,1,0.1
1.0,5.586721968766981,1,0.01,0.75,1,0.1
1.0,7.403390425934044,2,0.01,0.75,1,0.1
1.0,8.577967352491655,3,0.01,0.75,1,0.1
1.0,9.580139687990687,4,0.01,0.75,1,0.1
1.0,11.061837724606569,5,0.01,0.75,1,0.1
1.0,13.259199174879651,6,0.01,0.75,1,0.1
1.0,13.987789210020807,7,0.01,0.75,1,0.1
1.0,15.082564294585335,8,0.01,0.75,1,0.1
1.0,16.599856176843883,9,0.01,0.75,1,0.1
1.0,16.95349027373984,10,0.01,0.75,1,0.1
1.0,15.003956596869605,1,0.1,0.75,1,0.1
1.0,20.770859795392447,2,0.1,0.75,1,0.1
1.0,25.989129352708613,3,0.1,0.75,1,0.1
1.0,29.813375961097982,4,0.1,0.75,1,0.1
1.0,32.02830586343484,5,0.1,0.75,1,0.1
1.0,35.23534730199649,6,0.1,0.75,1,0.1
1.0,37.01333343383295,7,0.1,0.75,1,0.1
1.0,38.962629640536754,8,0.1,0.75,1,0.1
1.0,40.342191646368036,9,0.1,0.75,1,0.1
1.0,42.24613222742976,10,0.1,0.75,1,0.1
1.0,29.90077610402441,1,0.25,0.75,1,0.1
1.0,39.414840959057294,2,0.25,0.75,1,0.1
1.0,44.2772225027653,3,0.25,0.75,1,0.1
1.0,48.09816478671841,4,0.25,0.75,1,0.1
1.0,49.988531352642696,5,0.25,0.75,1,0.1
1.0,52.944013943634474,6,0.25,0.75,1,0.1
1.0,53.56973406555838,7,0.25,0.75,1,0.1
1.0,55.59569620978193,8,0.25,0.75,1,0.1
1.0,56.19675573489972,9,0.25,0.75,1,0.1
1.0,56.63171657707169,10,0.25,0.75,1,0.1
1.0,5.13397006350211,1,0.01,0.9,1,0.1
1.0,8.673878765424352,2,0.01,0.9,1,0.1
1.0,9.586575870206564,3,0.01,0.9,1,0.1
1.0,10.562480727708964,4,0.01,0.9,1,0.1
1.0,13.00107302879243,5,0.01,0.9,1,0.1
1.0,13.756126009368845,6,0.01,0.9,1,0.1
1.0,14.565498377819717,7,0.01,0.9,1,0.1
1.0,15.613754642837941,8,0.01,0.9,1,0.1
1.0,16.873729330926423,9,0.01,0.9,1,0.1
1.0,17.273089588546778,10,0.01,0.9,1,0.1
1.0,20.848371548974587,1,0.1,0.9,1,0.1
1.0,26.334031444510753,2,0.1,0.9,1,0.1
1.0,30.530299618901026,3,0.1,0.9,1,0.1
1.0,33.122930336288945,4,0.1,0.9,1,0.1
1.0,35.93102886263205,5,0.1,0.9,1,0.1
1.0,37.90996290870377,6,0.1,0.9,1,0.1
1.0,39.82147799105088,7,0.1,0.9,1,0.1
1.0,41.18351529238708,8,0.1,0.9,1,0.1
1.0,43.226836819352435,9,0.1,0.9,1,0.1
1.0,44.44862003564179,10,0.1,0.9,1,0.1
1.0,28.724559808916013,1,0.25,0.9,1,0.1
1.0,36.35487738448261,2,0.25,0.9,1,0.1
1.0,42.11999482989686,3,0.25,0.9,1,0.1
1.0,45.78157532140731,4,0.25,0.9,1,0.1
1.0,48.05037276609025,5,0.25,0.9,1,0.1
1.0,49.93749680148323,6,0.25,0.9,1,0.1
1.0,51.515304600509104,7,0.25,0.9,1,0.1
1.0,54.133505191045295,8,0.25,0.9,1,0.1
1.0,55.02212306410419,9,0.25,0.9,1,0.1
1.0,55.26245724818077,10,0.25,0.9,1,0.1
1.0,4.607212729995577,1,0.01,0.5,2,0.1
1.0,6.076561149259981,2,0.01,0.5,2,0.1
1.0,7.893300956701296,3,0.01,0.5,2,0.1
1.0,10.00648275792006,4,0.01,0.5,2,0.1
1.0,12.093256324614176,5,0.01,0.5,2,0.1
1.0,13.192041712846267,6,0.01,0.5,2,0.1
1.0,13.827210191263982,7,0.01,0.5,2,0.1
1.0,14.590696209385305,8,0.01,0.5,2,0.1
1.0,14.932194574216648,9,0.01,0.5,2,0.1
1.0,15.31286230984302,10,0.01,0.5,2,0.1
1.0,18.693726528247133,1,0.1,0.5,2,0.1
1.0,23.540594481724067,2,0.1,0.5,2,0.1
1.0,29.049435339212593,3,0.1,0.5,2,0.1
1.0,34.540384777728335,4,0.1,0.5,2,0.1
1.0,37.59091190858109,5,0.1,0.5,2,0.1
1.0,39.08189636780855,6,0.1,0.5,2,0.1
1.0,41.88044746098917,7,0.1,0.5,2,0.1
1.0,44.12214190195978,8,0.1,0.5,2,0.1
1.0,45.97005385747704,9,0.1,0.5,2,0.1
1.0,46.99188374544653,10,0.1,0.5,2,0.1
1.0,31.730315158126107,1,0.25,0.5,2,0.1
1.0,40.158466701708704,2,0.25,0.5,2,0.1
1.0,44.96495752329756,3,0.25,0.5,2,0.1
1.0,48.4427829574339,4,0.25,0.5,2,0.1
1.0,50.47452500078755,5,0.25,0.5,2,0.1
1.0,52.440676900954365,6,0.25,0.5,2,0.1
1.0,53.42846169313102,7,0.25,0.5,2,0.1
1.0,54.087578731722104,8,0.25,0.5,2,0.1
1.0,54.82919560017484,9,0.25,0.5,2,0.1
1.0,55.13945553834999,10,0.25,0.5,2,0.1
1.0,6.261870111990366,1,0.01,0.75,2,0.1
1.0,8.362314102874546,2,0.01,0.75,2,0.1
1.0,10.456482685428158,3,0.01,0.75,2,0.1
1.0,12.754617189667515,4,0.01,0.75,2,0.1
1.0,13.77802912872906,5,0.01,0.75,2,0.1
1.0,14.968557026357438,6,0.01,0.75,2,0.1
1.0,15.939837320863033,7,0.01,0.75,2,0.1
1.0,17.259349707797625,8,0.01,0.75,2,0.1
1.0,18.009277256480726,9,0.01,0.75,2,0.1
1.0,19.132857716573586,10,0.01,0.75,2,0.1
1.0,19.45223200207085,1,0.1,0.75,2,0.1
1.0,23.99077184424396,2,0.1,0.75,2,0.1
1.0,31.85770042424004,3,0.1,0.75,2,0.1
1.0,34.428464957841676,4,0.1,0.75,2,0.1
1.0,36.03375260515434,5,0.1,0.75,2,0.1
1.0,37.74205689301222,6,0.1,0.75,2,0.1
1.0,39.519190666655675,7,0.1,0.75,2,0.1
1.0,41.10846118889383,8,0.1,0.75,2,0.1
1.0,43.051557778136946,9,0.1,0.75,2,0.1
1.0,45.99887039778319,10,0.1,0.75,2,0.1
1.0,27.718680477440735,1,0.25,0.75,2,0.1
1.0,37.6508836082256,2,0.25,0.75,2,0.1
1.0,42.75899104166179,3,0.25,0.75,2,0.1
1.0,46.06225441149251,4,0.25,0.75,2,0.1
1.0,48.74746197896263,5,0.25,0.75,2,0.1
1.0,51.21515060444256,6,0.25,0.75,2,0.1
1.0,53.813165262674545,7,0.25,0.75,2,0.1
1.0,54.51408523802971,8,0.25,0.75,2,0.1
1.0,55.13924326046927,9,0.25,0.75,2,0.1
1.0,55.686722410250255,10,0.25,0.75,2,0.1
1.0,3.679105618390724,1,0.01,0.9,2,0.1
1.0,7.2932547517303306,2,0.01,0.9,2,0.1
1.0,8.478223312709595,3,0.01,0.9,2,0.1
1.0,10.43639819067184,4,0.01,0.9,2,0.1
1.0,11.072506655696293,5,0.01,0.9,2,0.1
1.0,13.740500481267183,6,0.01,0.9,2,0.1
1.0,16.23833196018877,7,0.01,0.9,2,0.1
1.0,16.500118918423397,8,0.01,0.9,2,0.1
1.0,17.173013335471627,9,0.01,0.9,2,0.1
1.0,18.07847662606522,10,0.01,0.9,2,0.1
1.0,18.9759229955792,1,0.1,0.9,2,0.1
1.0,26.09639730059901,2,0.1,0.9,2,0.1
1.0,31.780742628165083,3,0.1,0.9,2,0.1
1.0,35.55047730049553,4,0.1,0.9,2,0.1
1.0,38.779932801657935,5,0.1,0.9,2,0.1
1.0,39.89648483166212,6,0.1,0.9,2,0.1
1.0,44.079835981681185,7,0.1,0.9,2,0.1
1.0,47.02491514925213,8,0.1,0.9,2,0.1
1.0,48.5363530445575,9,0.1,0.9,2,0.1
1.0,49.43348686282258,10,0.1,0.9,2,0.1
1.0,26.89211766499775,1,0.25,0.9,2,0.1
1.0,39.04935631916555,2,0.25,0.9,2,0.1
1.0,43.473715050843076,3,0.25,0.9,2,0.1
1.0,47.96542765314291,4,0.25,0.9,2,0.1
1.0,50.302533957156804,5,0.25,0.9,2,0.1
1.0,52.00239846490639,6,0.25,0.9,2,0.1
1.0,53.141419667864085,7,0.25,0.9,2,0.1
1.0,54.48803082479274,8,0.25,0.9,2,0.1
1.0,54.91607944857684,9,0.25,0.9,2,0.1
1.0,55.73812713760467,10,0.25,0.9,2,0.1
1.0,4.300572358765302,1,0.01,0.5,3,0.1
1.0,9.884956624401502,2,0.01,0.5,3,0.1
1.0,10.975053684075634,3,0.01,0.5,3,0.1
1.0,12.122861457829028,4,0.01,0.5,3,0.1
1.0,12.525768741629614,5,0.01,0.5,3,0.1
1.0,13.708017567276448,6,0.01,0.5,3,0.1
1.0,16.15108388527488,7,0.01,0.5,3,0.1
1.0,16.606043076373844,8,0.01,0.5,3,0.1
1.0,17.515877046906184,9,0.01,0.5,3,0.1
1.0,18.55470250440148,10,0.01,0.5,3,0.1
1.0,17.087219011901123,1,0.1,0.5,3,0.1
1.0,25.685582684500186,2,0.1,0.5,3,0.1
1.0,29.66039584151877,3,0.1,0.5,3,0.1
1.0,35.56028061357579,4,0.1,0.5,3,0.1
1.0,37.42771037206829,5,0.1,0.5,3,0.1
1.0,38.906594417157685,6,0.1,0.5,3,0.1
1.0,40.28739404851983,7,0.1,0.5,3,0.1
1.0,41.87363656043729,8,0.1,0.5,3,0.1
1.0,43.2313330913381,9,0.1,0.5,3,0.1
1.0,44.3269427055103,10,0.1,0.5,3,0.1
1.0,27.584763152941363,1,0.25,0.5,3,0.1
1.0,35.58378034356006,2,0.25,0.5,3,0.1
1.0,38.93405378135664,3,0.25,0.5,3,0.1
1.0,43.919185109620635,4,0.25,0.5,3,0.1
1.0,46.31003068454954,5,0.25,0.5,3,0.1
1.0,49.20278709287678,6,0.25,0.5,3,0.1
1.0,50.73025306538246,7,0.25,0.5,3,0.1
1.0,51.098089278902705,8,0.25,0.5,3,0.1
1.0,52.34337807169408,9,0.25,0.5,3,0.1
1.0,53.36585784180076,10,0.25,0.5,3,0.1
1.0,5.984263152366202,1,0.01,0.75,3,0.1
1.0,10.021440496927925,2,0.01,0.75,3,0.1
1.0,11.47935583808082,3,0.01,0.75,3,0.1
1.0,11.700439732479165,4,0.01,0.75,3,0.1
1.0,13.1087987782876,5,0.01,0.75,3,0.1
1.0,13.67032814757663,6,0.01,0.75,3,0.1
1.0,14.61206986417512,7,0.01,0.75,3,0.1
1.0,16.155283559435315,8,0.01,0.75,3,0.1
1.0,17.117668409784415,9,0.01,0.75,3,0.1
1.0,18.127031313460215,10,0.01,0.75,3,0.1
1.0,19.880896043689543,1,0.1,0.75,3,0.1
1.0,25.89928871846678,2,0.1,0.75,3,0.1
1.0,30.71078464026846,3,0.1,0.75,3,0.1
1.0,35.25573951065073,4,0.1,0.75,3,0.1
1.0,38.21999968070347,5,0.1,0.75,3,0.1
1.0,41.92950292033221,6,0.1,0.75,3,0.1
1.0,44.24065852959938,7,0.1,0.75,3,0.1
1.0,46.40521243608668,8,0.1,0.75,3,0.1
1.0,47.817065013027836,9,0.1,0.75,3,0.1
1.0,49.710110839437355,10,0.1,0.75,3,0.1
1.0,28.15817934201143,1,0.25,0.75,3,0.1
1.0,36.811614343347664,2,0.25,0.75,3,0.1
1.0,44.73886201042567,3,0.25,0.75,3,0.1
1.0,48.72743946552061,4,0.25,0.75,3,0.1
1.0,50.62906559254752,5,0.25,0.75,3,0.1
1.0,52.1295326375047,6,0.25,0.75,3,0.1
1.0,53.35873319334499,7,0.25,0.75,3,0.1
1.0,55.03580811402427,8,0.25,0.75,3,0.1
1.0,55.27715668061013,9,0.25,0.75,3,0.1
1.0,55.957370947551084,10,0.25,0.75,3,0.1
1.0,5.412516065505322,1,0.01,0.9,3,0.1
1.0,7.268480960826679,2,0.01,0.9,3,0.1
1.0,7.92805295937616,3,0.01,0.9,3,0.1
1.0,10.07748428939268,4,0.01,0.9,3,0.1
1.0,12.125082457470393,5,0.01,0.9,3,0.1
1.0,14.188978052127933,6,0.01,0.9,3,0.1
1.0,15.513307097633248,7,0.01,0.9,3,0.1
1.0,16.380367877660003,8,0.01,0.9,3,0.1
1.0,17.61960255171505,9,0.01,0.9,3,0.1
1.0,18.082202842280207,10,0.01,0.9,3,0.1
1.0,18.425231498679068,1,0.1,0.9,3,0.1
1.0,22.472918146027258,2,0.1,0.9,3,0.1
1.0,25.610676047191365,3,0.1,0.9,3,0.1
1.0,29.82320349403873,4,0.1,0.9,3,0.1
1.0,33.97158879627306,5,0.1,0.9,3,0.1
1.0,36.616156824659804,6,0.1,0.9,3,0.1
1.0,39.356350445791946,7,0.1,0.9,3,0.1
1.0,41.324508682859,8,0.1,0.9,3,0.1
1.0,42.62619647679307,9,0.1,0.9,3,0.1
1.0,43.52651566370207,10,0.1,0.9,3,0.1
1.0,29.011421891129217,1,0.25,0.9,3,0.1
1.0,36.988109249045294,2,0.25,0.9,3,0.1
1.0,40.96222824998784,3,0.25,0.9,3,0.1
1.0,46.66458077310888,4,0.25,0.9,3,0.1
1.0,49.646252057158684,5,0.25,0.9,3,0.1
1.0,52.3586706550765,6,0.25,0.9,3,0.1
1.0,53.79016923496445,7,0.25,0.9,3,0.1
1.0,54.607155704702535,8,0.25,0.9,3,0.1
1.0,55.48216411019736,9,0.25,0.9,3,0.1
1.0,56.44595376854423,10,0.25,0.9,3,0.1
1.0,6.0623572670930885,1,0.01,0.5,4,0.1
1.0,7.379092002234415,2,0.01,0.5,4,0.1
1.0,9.378913162957417,3,0.01,0.5,4,0.1
1.0,11.394975660769322,4,0.01,0.5,4,0.1
1.0,11.909837104310785,5,0.01,0.5,4,0.1
1.0,15.028217713861624,6,0.01,0.5,4,0.1
1.0,16.3510152017044,7,0.01,0.5,4,0.1
1.0,17.716834383726184,8,0.01,0.5,4,0.1
1.0,19.20956622986245,9,0.01,0.5,4,0.1
1.0,20.282305078679556,10,0.01,0.5,4,0.1
1.0,18.41263214300993,1,0.1,0.5,4,0.1
1.0,24.418509965632527,2,0.1,0.5,4,0.1
1.0,28.71146726042676,3,0.1,0.5,4,0.1
1.0,31.695107125262847,4,0.1,0.5,4,0.1
1.0,36.66383309914454,5,0.1,0.5,4,0.1
1.0,39.400268085720036,6,0.1,0.5,4,0.1
1.0,41.87613635556843,7,0.1,0.5,4,0.1
1.0,43.22945656124694,8,0.1,0.5,4,0.1
1.0,45.318878531382,9,0.1,0.5,4,0.1
1.0,46.45991098287,10,0.1,0.5,4,0.1
1.0,26.0268960204089,1,0.25,0.5,4,0.1
1.0,35.02087303304351,2,0.25,0.5,4,0.1
1.0,41.43161886326414,3,0.25,0.5,4,0.1
1.0,46.78439931902435,4,0.25,0.5,4,0.1
1.0,48.975225069243926,5,0.25,0.5,4,0.1
1.0,51.82484219098759,6,0.25,0.5,4,0.1
1.0,52.88484511462543,7,0.25,0.5,4,0.1
1.0,53.38102725087054,8,0.25,0.5,4,0.1
1.0,54.093814835788734,9,0.25,0.5,4,0.1
1.0,54.26624861467755,10,0.25,0.5,4,0.1
1.0,8.441425472486571,1,0.01,0.75,4,0.1
1.0,10.423724519063535,2,0.01,0.75,4,0.1
1.0,11.753647192111572,3,0.01,0.75,4,0.1
1.0,12.970776264441183,4,0.01,0.75,4,0.1
1.0,13.835404975000046,5,0.01,0.75,4,0.1
1.0,14.553964242224978,6,0.01,0.75,4,0.1
1.0,15.483421809580609,7,0.01,0.75,4,0.1
1.0,16.59193581208284,8,0.01,0.75,4,0.1
1.0,17.848825099691595,9,0.01,0.75,4,0.1
1.0,19.4864950627092,10,0.01,0.75,4,0.1
1.0,18.915944834905936,1,0.1,0.75,4,0.1
1.0,23.956642790887674,2,0.1,0.75,4,0.1
1.0,29.14329145957834,3,0.1,0.75,4,0.1
1.0,32.48822521997734,4,0.1,0.75,4,0.1
1.0,35.3243322885822,5,0.1,0.75,4,0.1
1.0,39.126732574750605,6,0.1,0.75,4,0.1
1.0,40.80136930592582,7,0.1,0.75,4,0.1
1.0,42.97108757267095,8,0.1,0.75,4,0.1
1.0,44.37494416146324,9,0.1,0.75,4,0.1
1.0,46.68035377141881,10,0.1,0.75,4,0.1
1.0,32.94666728365322,1,0.25,0.75,4,0.1
1.0,41.11424786076602,2,0.25,0.75,4,0.1
1.0,45.6725109273599,3,0.25,0.75,4,0.1
1.0,50.204807348205,4,0.25,0.75,4,0.1
1.0,52.11969962903154,5,0.25,0.75,4,0.1
1.0,54.13498285317598,6,0.25,0.75,4,0.1
1.0,54.903971165009125,7,0.25,0.75,4,0.1
1.0,55.34634289884441,8,0.25,0.75,4,0.1
1.0,57.06367936844098,9,0.25,0.75,4,0.1
1.0,57.40984069784196,10,0.25,0.75,4,0.1
1.0,5.421019551376689,1,0.01,0.9,4,0.1
1.0,7.6536829184262976,2,0.01,0.9,4,0.1
1.0,8.822654647463377,3,0.01,0.9,4,0.1
1.0,10.085731962928575,4,0.01,0.9,4,0.1
1.0,10.930690511902627,5,0.01,0.9,4,0.1
1.0,12.113222952326756,6,0.01,0.9,4,0.1
1.0,13.830128258713714,7,0.01,0.9,4,0.1
1.0,14.438049622873926,8,0.01,0.9,4,0.1
1.0,15.723354102293074,9,0.01,0.9,4,0.1
1.0,16.670058879765687,10,0.01,0.9,4,0.1
1.0,18.817150359481182,1,0.1,0.9,4,0.1
1.0,23.872658391766834,2,0.1,0.9,4,0.1
1.0,29.565662049117,3,0.1,0.9,4,0.1
1.0,33.84639439404227,4,0.1,0.9,4,0.1
1.0,35.945874478541974,5,0.1,0.9,4,0.1
1.0,38.85998012427851,6,0.1,0.9,4,0.1
1.0,40.32381010209622,7,0.1,0.9,4,0.1
1.0,41.76374077229111,8,0.1,0.9,4,0.1
1.0,42.70904504832134,9,0.1,0.9,4,0.1
1.0,43.35657209777757,10,0.1,0.9,4,0.1
1.0,27.799833574317688,1,0.25,0.9,4,0.1
1.0,39.0637619813328,2,0.25,0.9,4,0.1
1.0,43.93070138869586,3,0.25,0.9,4,0.1
1.0,47.36152204080901,4,0.25,0.9,4,0.1
1.0,50.609660637186956,5,0.25,0.9,4,0.1
1.0,52.34994473587357,6,0.25,0.9,4,0.1
1.0,54.84845154712665,7,0.25,0.9,4,0.1
1.0,55.409072291113844,8,0.25,0.9,4,0.1
1.0,56.07457903806159,9,0.25,0.9,4,0.1
1.0,56.580337735460674,10,0.25,0.9,4,0.1
1.0,6.1811790688719075,1,0.01,0.5,5,0.1
1.0,6.878512972708271,2,0.01,0.5,5,0.1
1.0,8.325346846853769,3,0.01,0.5,5,0.1
1.0,11.572242720038822,4,0.01,0.5,5,0.1
1.0,13.037997392524359,5,0.01,0.5,5,0.1
1.0,13.421302075904906,6,0.01,0.5,5,0.1
1.0,14.300098592078912,7,0.01,0.5,5,0.1
1.0,15.646337000099908,8,0.01,0.5,5,0.1
1.0,15.997201551996847,9,0.01,0.5,5,0.1
1.0,18.50890574446618,10,0.01,0.5,5,0.1
1.0,15.894639329171829,1,0.1,0.5,5,0.1
1.0,25.016159287041173,2,0.1,0.5,5,0.1
1.0,29.497852593241024,3,0.1,0.5,5,0.1
1.0,32.93688519200732,4,0.1,0.5,5,0.1
1.0,36.40995816485314,5,0.1,0.5,5,0.1
1.0,39.20314298328841,6,0.1,0.5,5,0.1
1.0,40.118398038415,7,0.1,0.5,5,0.1
1.0,42.48109784148603,8,0.1,0.5,5,0.1
1.0,44.323609461773074,9,0.1,0.5,5,0.1
1.0,45.57872876245885,10,0.1,0.5,5,0.1
1.0,27.170557496340344,1,0.25,0.5,5,0.1
1.0,36.24568983803732,2,0.25,0.5,5,0.1
1.0,42.03100212774448,3,0.25,0.5,5,0.1
1.0,47.22730779766075,4,0.25,0.5,5,0.1
1.0,49.028325660356586,5,0.25,0.5,5,0.1
1.0,50.30616592363385,6,0.25,0.5,5,0.1
1.0,51.883536661335185,7,0.25,0.5,5,0.1
1.0,53.17005931743959,8,0.25,0.5,5,0.1
1.0,54.3906183088216,9,0.25,0.5,5,0.1
1.0,55.39024202034637,10,0.25,0.5,5,0.1
1.0,5.637301476755256,1,0.01,0.75,5,0.1
1.0,9.06956678424043,2,0.01,0.75,5,0.1
1.0,10.942203289849788,3,0.01,0.75,5,0.1
1.0,11.822300781963976,4,0.01,0.75,5,0.1
1.0,14.355465145179423,5,0.01,0.75,5,0.1
1.0,15.52763703448894,6,0.01,0.75,5,0.1
1.0,17.65278847279247,7,0.01,0.75,5,0.1
1.0,18.601169053137873,8,0.01,0.75,5,0.1
1.0,19.466993891262728,9,0.01,0.75,5,0.1
1.0,20.38161848475734,10,0.01,0.75,5,0.1
1.0,19.270052791333917,1,0.1,0.75,5,0.1
1.0,25.30683631200026,2,0.1,0.75,5,0.1
1.0,31.579088579317197,3,0.1,0.75,5,0.1
1.0,34.18151785310983,4,0.1,0.75,5,0.1
1.0,37.31413073434547,5,0.1,0.75,5,0.1
1.0,39.88806253191114,6,0.1,0.75,5,0.1
1.0,43.20289520624903,7,0.1,0.75,5,0.1
1.0,44.90804685776879,8,0.1,0.75,5,0.1
1.0,46.265640943427556,9,0.1,0.75,5,0.1
1.0,47.98422449011447,10,0.1,0.75,5,0.1
1.0,30.453934600675353,1,0.25,0.75,5,0.1
1.0,38.72970952630381,2,0.25,0.75,5,0.1
1.0,43.32380757631678,3,0.25,0.75,5,0.1
1.0,46.239062210406594,4,0.25,0.75,5,0.1
1.0,49.30846524881333,5,0.25,0.75,5,0.1
1.0,52.007765559231174,6,0.25,0.75,5,0.1
1.0,53.62961875214457,7,0.25,0.75,5,0.1
1.0,54.39719263835361,8,0.25,0.75,5,0.1
1.0,54.80414896238745,9,0.25,0.75,5,0.1
1.0,55.15144946568661,10,0.25,0.75,5,0.1
1.0,6.497982453596676,1,0.01,0.9,5,0.1
1.0,10.56711918806272,2,0.01,0.9,5,0.1
1.0,11.337177825946233,3,0.01,0.9,5,0.1
1.0,12.945486598593307,4,0.01,0.9,5,0.1
1.0,14.147161108467927,5,0.01,0.9,5,0.1
1.0,15.549077720800257,6,0.01,0.9,5,0.1
1.0,16.904996810155062,7,0.01,0.9,5,0.1
1.0,18.795787548856733,8,0.01,0.9,5,0.1
1.0,19.854081104112964,9,0.01,0.9,5,0.1
1.0,20.29791704610326,10,0.01,0.9,5,0.1
1.0,16.33581421967729,1,0.1,0.9,5,0.1
1.0,24.376950772934148,2,0.1,0.9,5,0.1
1.0,28.892924476092908,3,0.1,0.9,5,0.1
1.0,33.58296034614286,4,0.1,0.9,5,0.1
1.0,37.038423108503395,5,0.1,0.9,5,0.1
1.0,39.28701515975521,6,0.1,0.9,5,0.1
1.0,41.47299652329924,7,0.1,0.9,5,0.1
1.0,44.61049279624368,8,0.1,0.9,5,0.1
1.0,45.861205533718746,9,0.1,0.9,5,0.1
1.0,47.189568571851815,10,0.1,0.9,5,0.1
1.0,30.20645468639094,1,0.25,0.9,5,0.1
1.0,40.02723398835612,2,0.25,0.9,5,0.1
1.0,46.40380934371846,3,0.25,0.9,5,0.1
1.0,49.9607256420831,4,0.25,0.9,5,0.1
1.0,51.44528470002174,5,0.25,0.9,5,0.1
1.0,52.666190016012685,6,0.25,0.9,5,0.1
1.0,53.718603864528944,7,0.25,0.9,5,0.1
1.0,55.15474669959931,8,0.25,0.9,5,0.1
1.0,55.75386501646748,9,0.25,0.9,5,0.1
1.0,56.065046422398204,10,0.25,0.9,5,0.1
1.0,6.206140523971509,1,0.01,0.5,1,0.25
1.0,8.06549528175461,2,0.01,0.5,1,0.25
1.0,9.195732652860132,3,0.01,0.5,1,0.25
1.0,9.987796765473973,4,0.01,0.5,1,0.25
1.0,11.724571167129952,5,0.01,0.5,1,0.25
1.0,12.514529882409036,6,0.01,0.5,1,0.25
1.0,14.107596136162162,7,0.01,0.5,1,0.25
1.0,14.806835747694313,8,0.01,0.5,1,0.25
1.0,15.857161900651079,9,0.01,0.5,1,0.25
1.0,16.533664008655496,10,0.01,0.5,1,0.25
1.0,15.945378432718755,1,0.1,0.5,1,0.25
1.0,24.025129514807347,2,0.1,0.5,1,0.25
1.0,29.241670577534137,3,0.1,0.5,1,0.25
1.0,34.261141261212764,4,0.1,0.5,1,0.25
1.0,37.13666962367332,5,0.1,0.5,1,0.25
1.0,38.870334118396215,6,0.1,0.5,1,0.25
1.0,40.795995865486724,7,0.1,0.5,1,0.25
1.0,42.25425652348928,8,0.1,0.5,1,0.25
1.0,45.72281868360317,9,0.1,0.5,1,0.25
1.0,46.64610300007593,10,0.1,0.5,1,0.25
1.0,28.596054319148646,1,0.25,0.5,1,0.25
1.0,37.11263072764916,2,0.25,0.5,1,0.25
1.0,42.177274159755406,3,0.25,0.5,1,0.25
1.0,45.56055095281562,4,0.25,0.5,1,0.25
1.0,47.85949282899174,5,0.25,0.5,1,0.25
1.0,49.20354687470907,6,0.25,0.5,1,0.25
1.0,51.09189056157316,7,0.25,0.5,1,0.25
1.0,51.85861074744278,8,0.25,0.5,1,0.25
1.0,52.66451108260699,9,0.25,0.5,1,0.25
1.0,52.907991110765174,10,0.25,0.5,1,0.25
1.0,4.14065413610689,1,0.01,0.75,1,0.25
1.0,5.420975060895865,2,0.01,0.75,1,0.25
1.0,9.700095103705424,3,0.01,0.75,1,0.25
1.0,10.583512535321466,4,0.01,0.75,1,0.25
1.0,11.778607902588977,5,0.01,0.75,1,0.25
1.0,12.89533067709161,6,0.01,0.75,1,0.25
1.0,15.310341532081564,7,0.01,0.75,1,0.25
1.0,16.180665960807957,8,0.01,0.75,1,0.25
1.0,17.40486172245985,9,0.01,0.75,1,0.25
1.0,19.31651469614063,10,0.01,0.75,1,0.25
1.0,15.284980543846512,1,0.1,0.75,1,0.25
1.0,20.86982199804098,2,0.1,0.75,1,0.25
1.0,26.187111455907107,3,0.1,0.75,1,0.25
1.0,31.086036231078506,4,0.1,0.75,1,0.25
1.0,33.77427023576422,5,0.1,0.75,1,0.25
1.0,36.3476170388522,6,0.1,0.75,1,0.25
1.0,39.03412345995677,7,0.1,0.75,1,0.25
1.0,41.66954236217192,8,0.1,0.75,1,0.25
1.0,42.63841071359398,9,0.1,0.75,1,0.25
1.0,43.345014214689684,10,0.1,0.75,1,0.25
1.0,28.877574678879355,1,0.25,0.75,1,0.25
1.0,36.36383532803248,2,0.25,0.75,1,0.25
1.0,40.36817215171445,3,0.25,0.75,1,0.25
1.0,44.3715167370647,4,0.25,0.75,1,0.25
1.0,48.21804254543779,5,0.25,0.75,1,0.25
1.0,50.09635940085975,6,0.25,0.75,1,0.25
1.0,52.093279309682025,7,0.25,0.75,1,0.25
1.0,53.899889713433375,8,0.25,0.75,1,0.25
1.0,54.79071315940121,9,0.25,0.75,1,0.25
1.0,55.472309555267124,10,0.25,0.75,1,0.25
1.0,6.531395041352413,1,0.01,0.9,1,0.25
1.0,8.379335971423599,2,0.01,0.9,1,0.25
1.0,10.02378700567946,3,0.01,0.9,1,0.25
1.0,11.89003492649956,4,0.01,0.9,1,0.25
1.0,13.191276245880703,5,0.01,0.9,1,0.25
1.0,15.750663886840876,6,0.01,0.9,1,0.25
1.0,16.41570763108503,7,0.01,0.9,1,0.25
1.0,17.82227876631973,8,0.01,0.9,1,0.25
1.0,18.8723091665974,9,0.01,0.9,1,0.25
1.0,19.515569709790572,10,0.01,0.9,1,0.25
1.0,17.035738666598952,1,0.1,0.9,1,0.25
1.0,23.46558100814875,2,0.1,0.9,1,0.25
1.0,27.228245111914575,3,0.1,0.9,1,0.25
1.0,31.916922146615285,4,0.1,0.9,1,0.25
1.0,33.88000729311856,5,0.1,0.9,1,0.25
1.0,37.047211330405645,6,0.1,0.9,1,0.25
1.0,38.333800718751995,7,0.1,0.9,1,0.25
1.0,41.9565174725534,8,0.1,0.9,1,0.25
